04/21 07:37:01 AM | Epoch: [134][   0/1501]	Time  1.727 ( 1.727)	Data  1.516 ( 1.516)	Loss -1.7607 (-1.7607)
04/21 07:44:02 AM | Lr:0.001 epoch: 135
04/21 07:44:04 AM | Epoch: [135][   0/1501]	Time  1.705 ( 1.705)	Data  1.499 ( 1.499)	Loss -1.7703 (-1.7703)
04/21 07:51:05 AM | Lr:0.001 epoch: 136
04/21 07:51:07 AM | Epoch: [136][   0/1501]	Time  1.793 ( 1.793)	Data  1.566 ( 1.566)	Loss -1.7325 (-1.7325)
04/21 07:58:08 AM | Lr:0.001 epoch: 137
04/21 07:58:09 AM | Epoch: [137][   0/1501]	Time  1.706 ( 1.706)	Data  1.502 ( 1.502)	Loss -1.8395 (-1.8395)
04/21 08:05:10 AM | Lr:0.001 epoch: 138
04/21 08:05:12 AM | Epoch: [138][   0/1501]	Time  1.758 ( 1.758)	Data  1.549 ( 1.549)	Loss -1.6900 (-1.6900)
04/21 08:12:13 AM | Lr:0.001 epoch: 139
04/21 08:12:14 AM | Epoch: [139][   0/1501]	Time  1.764 ( 1.764)	Data  1.543 ( 1.543)	Loss -1.7610 (-1.7610)
04/21 08:19:15 AM | Lr:0.001 epoch: 140
04/21 08:19:17 AM | Epoch: [140][   0/1501]	Time  1.781 ( 1.781)	Data  1.561 ( 1.561)	Loss -1.6653 (-1.6653)
04/21 08:26:18 AM | Lr:0.001 epoch: 141
04/21 08:26:20 AM | Epoch: [141][   0/1501]	Time  1.849 ( 1.849)	Data  1.632 ( 1.632)	Loss -1.8154 (-1.8154)
04/21 08:33:21 AM | Lr:0.001 epoch: 142
04/21 08:33:23 AM | Epoch: [142][   0/1501]	Time  1.764 ( 1.764)	Data  1.546 ( 1.546)	Loss -1.7787 (-1.7787)
04/21 08:40:23 AM | Lr:0.001 epoch: 143
04/21 08:40:25 AM | Epoch: [143][   0/1501]	Time  1.775 ( 1.775)	Data  1.555 ( 1.555)	Loss -1.8007 (-1.8007)
04/21 08:47:26 AM | Lr:0.001 epoch: 144
04/21 08:47:27 AM | Epoch: [144][   0/1501]	Time  1.490 ( 1.490)	Data  1.286 ( 1.286)	Loss -1.8367 (-1.8367)
04/21 08:54:28 AM | Lr:0.001 epoch: 145
04/21 08:54:30 AM | Epoch: [145][   0/1501]	Time  1.742 ( 1.742)	Data  1.523 ( 1.523)	Loss -1.8493 (-1.8493)
04/21 09:01:31 AM | Lr:0.001 epoch: 146
04/21 09:01:33 AM | Epoch: [146][   0/1501]	Time  1.736 ( 1.736)	Data  1.511 ( 1.511)	Loss -1.7847 (-1.7847)
04/21 09:08:34 AM | Lr:0.001 epoch: 147
04/21 09:08:35 AM | Epoch: [147][   0/1501]	Time  1.387 ( 1.387)	Data  1.175 ( 1.175)	Loss -1.8641 (-1.8641)
04/21 09:15:36 AM | Lr:0.001 epoch: 148
04/21 09:15:38 AM | Epoch: [148][   0/1501]	Time  1.741 ( 1.741)	Data  1.538 ( 1.538)	Loss -1.7283 (-1.7283)
04/21 09:22:39 AM | Lr:0.001 epoch: 149
04/21 09:22:40 AM | Epoch: [149][   0/1501]	Time  1.694 ( 1.694)	Data  1.489 ( 1.489)	Loss -1.8559 (-1.8559)
04/21 09:29:41 AM | Lr:0.001 epoch: 150
04/21 09:29:43 AM | Epoch: [150][   0/1501]	Time  1.806 ( 1.806)	Data  1.596 ( 1.596)	Loss -1.8364 (-1.8364)
04/21 09:36:44 AM | Lr:0.001 epoch: 151
04/21 09:36:45 AM | Epoch: [151][   0/1501]	Time  1.709 ( 1.709)	Data  1.497 ( 1.497)	Loss -1.7732 (-1.7732)
04/21 09:43:46 AM | Lr:0.001 epoch: 152
04/21 09:43:48 AM | Epoch: [152][   0/1501]	Time  1.800 ( 1.800)	Data  1.595 ( 1.595)	Loss -1.8130 (-1.8130)
04/21 09:50:49 AM | Lr:0.001 epoch: 153
04/21 09:50:50 AM | Epoch: [153][   0/1501]	Time  1.369 ( 1.369)	Data  1.163 ( 1.163)	Loss -1.7944 (-1.7944)
04/21 09:57:51 AM | Lr:0.001 epoch: 154
04/21 09:57:53 AM | Epoch: [154][   0/1501]	Time  1.725 ( 1.725)	Data  1.506 ( 1.506)	Loss -1.8852 (-1.8852)
04/21 10:04:53 AM | Lr:0.001 epoch: 155
04/21 10:04:55 AM | Epoch: [155][   0/1501]	Time  1.695 ( 1.695)	Data  1.476 ( 1.476)	Loss -1.8411 (-1.8411)
04/21 10:11:56 AM | Lr:0.001 epoch: 156
04/21 10:11:58 AM | Epoch: [156][   0/1501]	Time  1.736 ( 1.736)	Data  1.520 ( 1.520)	Loss -1.7262 (-1.7262)
04/21 10:18:58 AM | Lr:0.001 epoch: 157
04/21 10:19:00 AM | Epoch: [157][   0/1501]	Time  1.766 ( 1.766)	Data  1.545 ( 1.545)	Loss -1.7702 (-1.7702)
04/21 10:26:01 AM | Lr:0.001 epoch: 158
04/21 10:26:03 AM | Epoch: [158][   0/1501]	Time  1.755 ( 1.755)	Data  1.535 ( 1.535)	Loss -1.8237 (-1.8237)
04/21 10:33:04 AM | Lr:0.001 epoch: 159
04/21 10:33:05 AM | Epoch: [159][   0/1501]	Time  1.719 ( 1.719)	Data  1.513 ( 1.513)	Loss -1.8080 (-1.8080)
04/21 10:40:06 AM | Lr:0.0001 epoch: 160
04/21 10:40:08 AM | Epoch: [160][   0/1501]	Time  1.724 ( 1.724)	Data  1.514 ( 1.514)	Loss -1.8270 (-1.8270)
04/21 10:47:09 AM | Lr:0.0001 epoch: 161
04/21 10:47:10 AM | Epoch: [161][   0/1501]	Time  1.776 ( 1.776)	Data  1.558 ( 1.558)	Loss -1.7857 (-1.7857)
04/21 10:54:11 AM | Lr:0.0001 epoch: 162
04/21 10:54:13 AM | Epoch: [162][   0/1501]	Time  1.767 ( 1.767)	Data  1.562 ( 1.562)	Loss -1.8283 (-1.8283)
04/21 11:01:14 AM | Lr:0.0001 epoch: 163
04/21 11:01:15 AM | Epoch: [163][   0/1501]	Time  1.638 ( 1.638)	Data  1.415 ( 1.415)	Loss -1.8880 (-1.8880)
04/21 11:08:16 AM | Lr:0.0001 epoch: 164
04/21 11:08:18 AM | Epoch: [164][   0/1501]	Time  1.723 ( 1.723)	Data  1.518 ( 1.518)	Loss -1.7698 (-1.7698)
04/21 11:15:19 AM | Lr:0.0001 epoch: 165
04/21 11:15:20 AM | Epoch: [165][   0/1501]	Time  1.697 ( 1.697)	Data  1.474 ( 1.474)	Loss -1.8320 (-1.8320)
04/21 11:22:21 AM | Lr:0.0001 epoch: 166
04/21 11:22:23 AM | Epoch: [166][   0/1501]	Time  1.720 ( 1.720)	Data  1.510 ( 1.510)	Loss -1.8476 (-1.8476)
04/21 11:29:24 AM | Lr:0.0001 epoch: 167
04/21 11:29:26 AM | Epoch: [167][   0/1501]	Time  1.830 ( 1.830)	Data  1.626 ( 1.626)	Loss -1.8764 (-1.8764)
04/21 11:36:27 AM | Lr:0.0001 epoch: 168
04/21 11:36:28 AM | Epoch: [168][   0/1501]	Time  1.904 ( 1.904)	Data  1.690 ( 1.690)	Loss -1.7964 (-1.7964)
04/21 11:43:29 AM | Lr:0.0001 epoch: 169
04/21 11:43:31 AM | Epoch: [169][   0/1501]	Time  1.786 ( 1.786)	Data  1.578 ( 1.578)	Loss -1.8386 (-1.8386)
04/21 11:50:32 AM | Lr:0.0001 epoch: 170
04/21 11:50:33 AM | Epoch: [170][   0/1501]	Time  1.391 ( 1.391)	Data  1.185 ( 1.185)	Loss -1.8002 (-1.8002)
04/21 11:57:34 AM | Lr:0.0001 epoch: 171
04/21 11:57:36 AM | Epoch: [171][   0/1501]	Time  1.740 ( 1.740)	Data  1.533 ( 1.533)	Loss -1.8410 (-1.8410)
04/21 12:04:37 PM | Lr:0.0001 epoch: 172
04/21 12:04:38 PM | Epoch: [172][   0/1501]	Time  1.720 ( 1.720)	Data  1.516 ( 1.516)	Loss -1.8790 (-1.8790)
04/21 12:11:39 PM | Lr:0.0001 epoch: 173
04/21 12:11:41 PM | Epoch: [173][   0/1501]	Time  1.748 ( 1.748)	Data  1.540 ( 1.540)	Loss -1.8825 (-1.8825)
04/21 12:18:42 PM | Lr:0.0001 epoch: 174
04/21 12:18:43 PM | Epoch: [174][   0/1501]	Time  1.748 ( 1.748)	Data  1.543 ( 1.543)	Loss -1.8341 (-1.8341)
04/21 12:25:44 PM | Lr:0.0001 epoch: 175
04/21 12:25:46 PM | Epoch: [175][   0/1501]	Time  1.735 ( 1.735)	Data  1.527 ( 1.527)	Loss -1.8198 (-1.8198)
04/21 12:32:47 PM | Lr:0.0001 epoch: 176
04/21 12:32:48 PM | Epoch: [176][   0/1501]	Time  1.728 ( 1.728)	Data  1.513 ( 1.513)	Loss -1.9109 (-1.9109)
04/21 12:39:49 PM | Lr:0.0001 epoch: 177
04/21 12:39:51 PM | Epoch: [177][   0/1501]	Time  1.707 ( 1.707)	Data  1.502 ( 1.502)	Loss -1.8290 (-1.8290)
04/21 12:46:52 PM | Lr:0.0001 epoch: 178
04/21 12:46:53 PM | Epoch: [178][   0/1501]	Time  1.766 ( 1.766)	Data  1.550 ( 1.550)	Loss -1.8362 (-1.8362)
04/21 12:53:54 PM | Lr:0.0001 epoch: 179
04/21 12:53:56 PM | Epoch: [179][   0/1501]	Time  1.781 ( 1.781)	Data  1.571 ( 1.571)	Loss -1.7444 (-1.7444)
04/21 01:00:57 PM | Lr:0.0001 epoch: 180
04/21 01:00:58 PM | Epoch: [180][   0/1501]	Time  1.738 ( 1.738)	Data  1.533 ( 1.533)	Loss -1.8931 (-1.8931)
04/21 01:07:59 PM | Lr:0.0001 epoch: 181
04/21 01:08:01 PM | Epoch: [181][   0/1501]	Time  1.721 ( 1.721)	Data  1.499 ( 1.499)	Loss -1.8283 (-1.8283)
04/21 01:15:02 PM | Lr:0.0001 epoch: 182
04/21 01:15:03 PM | Epoch: [182][   0/1501]	Time  1.457 ( 1.457)	Data  1.251 ( 1.251)	Loss -1.8721 (-1.8721)
04/21 01:22:04 PM | Lr:0.0001 epoch: 183
04/21 01:22:06 PM | Epoch: [183][   0/1501]	Time  1.741 ( 1.741)	Data  1.529 ( 1.529)	Loss -1.8107 (-1.8107)
04/21 01:29:06 PM | Lr:0.0001 epoch: 184
04/21 01:29:08 PM | Epoch: [184][   0/1501]	Time  1.726 ( 1.726)	Data  1.514 ( 1.514)	Loss -1.8697 (-1.8697)
04/21 01:36:09 PM | Lr:0.0001 epoch: 185
04/21 01:36:10 PM | Epoch: [185][   0/1501]	Time  1.753 ( 1.753)	Data  1.551 ( 1.551)	Loss -1.8121 (-1.8121)
04/21 01:43:11 PM | Lr:0.0001 epoch: 186
04/21 01:43:13 PM | Epoch: [186][   0/1501]	Time  1.757 ( 1.757)	Data  1.535 ( 1.535)	Loss -1.8031 (-1.8031)
04/21 01:50:13 PM | Lr:0.0001 epoch: 187
04/21 01:50:15 PM | Epoch: [187][   0/1501]	Time  1.722 ( 1.722)	Data  1.516 ( 1.516)	Loss -1.8756 (-1.8756)
04/21 01:57:16 PM | Lr:0.0001 epoch: 188
04/21 01:57:18 PM | Epoch: [188][   0/1501]	Time  1.740 ( 1.740)	Data  1.528 ( 1.528)	Loss -1.8813 (-1.8813)
04/21 02:04:18 PM | Lr:0.0001 epoch: 189
04/21 02:04:20 PM | Epoch: [189][   0/1501]	Time  1.685 ( 1.685)	Data  1.478 ( 1.478)	Loss -1.8951 (-1.8951)
04/21 02:11:21 PM | Lr:0.0001 epoch: 190
04/21 02:11:22 PM | Epoch: [190][   0/1501]	Time  1.723 ( 1.723)	Data  1.517 ( 1.517)	Loss -1.8483 (-1.8483)
04/21 02:18:23 PM | Lr:0.0001 epoch: 191
04/21 02:18:25 PM | Epoch: [191][   0/1501]	Time  1.688 ( 1.688)	Data  1.466 ( 1.466)	Loss -1.8022 (-1.8022)
04/21 02:25:26 PM | Lr:0.0001 epoch: 192
04/21 02:25:27 PM | Epoch: [192][   0/1501]	Time  1.784 ( 1.784)	Data  1.564 ( 1.564)	Loss -1.8101 (-1.8101)
04/21 02:32:28 PM | Lr:0.0001 epoch: 193
04/21 02:32:30 PM | Epoch: [193][   0/1501]	Time  1.695 ( 1.695)	Data  1.475 ( 1.475)	Loss -1.8004 (-1.8004)
04/21 02:39:30 PM | Lr:0.0001 epoch: 194
04/21 02:39:32 PM | Epoch: [194][   0/1501]	Time  1.730 ( 1.730)	Data  1.513 ( 1.513)	Loss -1.8706 (-1.8706)
04/21 02:46:33 PM | Lr:0.0001 epoch: 195
04/21 02:46:34 PM | Epoch: [195][   0/1501]	Time  1.713 ( 1.713)	Data  1.499 ( 1.499)	Loss -1.8133 (-1.8133)
04/21 02:53:35 PM | Lr:0.0001 epoch: 196
04/21 02:53:37 PM | Epoch: [196][   0/1501]	Time  1.744 ( 1.744)	Data  1.526 ( 1.526)	Loss -1.8638 (-1.8638)
04/21 03:00:38 PM | Lr:0.0001 epoch: 197
04/21 03:00:39 PM | Epoch: [197][   0/1501]	Time  1.804 ( 1.804)	Data  1.591 ( 1.591)	Loss -1.7949 (-1.7949)
04/21 03:07:40 PM | Lr:0.0001 epoch: 198
04/21 03:07:42 PM | Epoch: [198][   0/1501]	Time  1.740 ( 1.740)	Data  1.526 ( 1.526)	Loss -1.8652 (-1.8652)
04/21 03:14:42 PM | Lr:0.0001 epoch: 199
04/21 03:14:44 PM | Epoch: [199][   0/1501]	Time  1.750 ( 1.750)	Data  1.535 ( 1.535)	Loss -1.8024 (-1.8024)
04/21 03:21:45 PM | Lr:0.0001 epoch: 200
04/21 03:21:46 PM | Epoch: [200][   0/1501]	Time  1.719 ( 1.719)	Data  1.489 ( 1.489)	Loss -1.7556 (-1.7556)
04/21 03:28:47 PM | Lr:0.0001 epoch: 201
04/21 03:28:49 PM | Epoch: [201][   0/1501]	Time  1.732 ( 1.732)	Data  1.528 ( 1.528)	Loss -1.8829 (-1.8829)
04/21 03:35:50 PM | Lr:0.0001 epoch: 202
04/21 03:35:51 PM | Epoch: [202][   0/1501]	Time  1.725 ( 1.725)	Data  1.505 ( 1.505)	Loss -1.8517 (-1.8517)
04/21 03:42:52 PM | Lr:0.0001 epoch: 203
04/21 03:42:54 PM | Epoch: [203][   0/1501]	Time  1.720 ( 1.720)	Data  1.499 ( 1.499)	Loss -1.8186 (-1.8186)
04/21 03:49:54 PM | Lr:0.0001 epoch: 204
04/21 03:49:56 PM | Epoch: [204][   0/1501]	Time  1.759 ( 1.759)	Data  1.548 ( 1.548)	Loss -1.8216 (-1.8216)
04/21 03:56:57 PM | Lr:0.0001 epoch: 205
04/21 03:56:58 PM | Epoch: [205][   0/1501]	Time  1.713 ( 1.713)	Data  1.498 ( 1.498)	Loss -1.8416 (-1.8416)
04/21 04:03:59 PM | Lr:0.0001 epoch: 206
04/21 04:04:01 PM | Epoch: [206][   0/1501]	Time  1.768 ( 1.768)	Data  1.564 ( 1.564)	Loss -1.8016 (-1.8016)
04/21 04:11:02 PM | Lr:0.0001 epoch: 207
04/21 04:11:03 PM | Epoch: [207][   0/1501]	Time  1.707 ( 1.707)	Data  1.491 ( 1.491)	Loss -1.7728 (-1.7728)
04/21 04:18:04 PM | Lr:0.0001 epoch: 208
04/21 04:18:06 PM | Epoch: [208][   0/1501]	Time  1.782 ( 1.782)	Data  1.578 ( 1.578)	Loss -1.7680 (-1.7680)
04/21 09:08:40 PM | Lr:0.0001 epoch: 208
04/21 09:08:57 PM | Epoch: [208][   0/1501]	Time 16.079 (16.079)	Data 13.156 (13.156)	Loss -1.8502 (-1.8502)
04/21 09:25:32 PM | Lr:0.0001 epoch: 209
04/21 09:25:34 PM | Epoch: [209][   0/1501]	Time  1.738 ( 1.738)	Data  1.519 ( 1.519)	Loss -1.7673 (-1.7673)
04/21 09:32:34 PM | Lr:0.0001 epoch: 210
04/21 09:32:36 PM | Epoch: [210][   0/1501]	Time  1.789 ( 1.789)	Data  1.572 ( 1.572)	Loss -1.8391 (-1.8391)
04/21 09:39:36 PM | Lr:0.0001 epoch: 211
04/21 09:39:38 PM | Epoch: [211][   0/1501]	Time  1.735 ( 1.735)	Data  1.507 ( 1.507)	Loss -1.8590 (-1.8590)
04/21 09:46:39 PM | Lr:0.0001 epoch: 212
04/21 09:46:41 PM | Epoch: [212][   0/1501]	Time  1.755 ( 1.755)	Data  1.537 ( 1.537)	Loss -1.7704 (-1.7704)
04/21 09:53:41 PM | Lr:0.0001 epoch: 213
04/21 09:53:43 PM | Epoch: [213][   0/1501]	Time  1.782 ( 1.782)	Data  1.564 ( 1.564)	Loss -1.8603 (-1.8603)
04/21 10:00:44 PM | Lr:0.0001 epoch: 214
04/21 10:00:45 PM | Epoch: [214][   0/1501]	Time  1.715 ( 1.715)	Data  1.496 ( 1.496)	Loss -1.8094 (-1.8094)
04/21 10:07:46 PM | Lr:0.0001 epoch: 215
04/21 10:07:48 PM | Epoch: [215][   0/1501]	Time  1.791 ( 1.791)	Data  1.566 ( 1.566)	Loss -1.8115 (-1.8115)
04/21 10:14:49 PM | Lr:0.0001 epoch: 216
04/21 10:14:51 PM | Epoch: [216][   0/1501]	Time  1.857 ( 1.857)	Data  1.639 ( 1.639)	Loss -1.8554 (-1.8554)
04/21 10:21:51 PM | Lr:0.0001 epoch: 217
04/21 10:21:53 PM | Epoch: [217][   0/1501]	Time  1.843 ( 1.843)	Data  1.631 ( 1.631)	Loss -1.7531 (-1.7531)
04/21 10:28:54 PM | Lr:0.0001 epoch: 218
04/21 10:28:55 PM | Epoch: [218][   0/1501]	Time  1.694 ( 1.694)	Data  1.484 ( 1.484)	Loss -1.7358 (-1.7358)
04/21 10:35:56 PM | Lr:0.0001 epoch: 219
04/21 10:35:58 PM | Epoch: [219][   0/1501]	Time  1.718 ( 1.718)	Data  1.501 ( 1.501)	Loss -1.8622 (-1.8622)
04/21 10:42:58 PM | Lr:0.0001 epoch: 220
04/21 10:43:00 PM | Epoch: [220][   0/1501]	Time  1.768 ( 1.768)	Data  1.560 ( 1.560)	Loss -1.8470 (-1.8470)
04/21 10:50:01 PM | Lr:0.0001 epoch: 221
04/21 10:50:03 PM | Epoch: [221][   0/1501]	Time  1.712 ( 1.712)	Data  1.508 ( 1.508)	Loss -1.8174 (-1.8174)
04/21 10:57:03 PM | Lr:0.0001 epoch: 222
04/21 10:57:05 PM | Epoch: [222][   0/1501]	Time  1.712 ( 1.712)	Data  1.508 ( 1.508)	Loss -1.7571 (-1.7571)
04/21 11:04:06 PM | Lr:0.0001 epoch: 223
04/21 11:04:08 PM | Epoch: [223][   0/1501]	Time  1.821 ( 1.821)	Data  1.612 ( 1.612)	Loss -1.8827 (-1.8827)
04/21 11:11:08 PM | Lr:0.0001 epoch: 224
04/21 11:11:10 PM | Epoch: [224][   0/1501]	Time  1.720 ( 1.720)	Data  1.502 ( 1.502)	Loss -1.8062 (-1.8062)
04/21 11:18:11 PM | Lr:0.0001 epoch: 225
04/21 11:18:12 PM | Epoch: [225][   0/1501]	Time  1.692 ( 1.692)	Data  1.473 ( 1.473)	Loss -1.7973 (-1.7973)
04/21 11:25:13 PM | Lr:0.0001 epoch: 226
04/21 11:25:15 PM | Epoch: [226][   0/1501]	Time  1.764 ( 1.764)	Data  1.557 ( 1.557)	Loss -1.7866 (-1.7866)
04/21 11:32:16 PM | Lr:0.0001 epoch: 227
04/21 11:32:17 PM | Epoch: [227][   0/1501]	Time  1.748 ( 1.748)	Data  1.544 ( 1.544)	Loss -1.7448 (-1.7448)
04/21 11:39:18 PM | Lr:0.0001 epoch: 228
04/21 11:39:20 PM | Epoch: [228][   0/1501]	Time  1.705 ( 1.705)	Data  1.503 ( 1.503)	Loss -1.8615 (-1.8615)
04/21 11:46:20 PM | Lr:0.0001 epoch: 229
04/21 11:46:22 PM | Epoch: [229][   0/1501]	Time  1.709 ( 1.709)	Data  1.489 ( 1.489)	Loss -1.7231 (-1.7231)
04/21 11:53:23 PM | Lr:0.0001 epoch: 230
04/21 11:53:24 PM | Epoch: [230][   0/1501]	Time  1.856 ( 1.856)	Data  1.653 ( 1.653)	Loss -1.7712 (-1.7712)
04/22 12:00:25 AM | Lr:0.0001 epoch: 231
04/22 12:00:27 AM | Epoch: [231][   0/1501]	Time  1.789 ( 1.789)	Data  1.584 ( 1.584)	Loss -1.8382 (-1.8382)
04/22 12:07:28 AM | Lr:0.0001 epoch: 232
04/22 12:07:29 AM | Epoch: [232][   0/1501]	Time  1.730 ( 1.730)	Data  1.511 ( 1.511)	Loss -1.8260 (-1.8260)
04/22 12:14:30 AM | Lr:0.0001 epoch: 233
04/22 12:14:32 AM | Epoch: [233][   0/1501]	Time  1.710 ( 1.710)	Data  1.499 ( 1.499)	Loss -1.8402 (-1.8402)
04/22 12:21:32 AM | Lr:0.0001 epoch: 234
04/22 12:21:34 AM | Epoch: [234][   0/1501]	Time  1.756 ( 1.756)	Data  1.535 ( 1.535)	Loss -1.8240 (-1.8240)
04/22 12:28:35 AM | Lr:0.0001 epoch: 235
04/22 12:28:36 AM | Epoch: [235][   0/1501]	Time  1.510 ( 1.510)	Data  1.305 ( 1.305)	Loss -1.7856 (-1.7856)
04/22 12:35:37 AM | Lr:0.0001 epoch: 236
04/22 12:35:39 AM | Epoch: [236][   0/1501]	Time  1.726 ( 1.726)	Data  1.510 ( 1.510)	Loss -1.9035 (-1.9035)
04/22 12:42:39 AM | Lr:0.0001 epoch: 237
04/22 12:42:41 AM | Epoch: [237][   0/1501]	Time  1.638 ( 1.638)	Data  1.422 ( 1.422)	Loss -1.7876 (-1.7876)
04/22 12:49:42 AM | Lr:0.0001 epoch: 238
04/22 12:49:43 AM | Epoch: [238][   0/1501]	Time  1.748 ( 1.748)	Data  1.543 ( 1.543)	Loss -1.8490 (-1.8490)
04/22 12:56:44 AM | Lr:0.0001 epoch: 239
04/22 12:56:46 AM | Epoch: [239][   0/1501]	Time  1.767 ( 1.767)	Data  1.548 ( 1.548)	Loss -1.9155 (-1.9155)
04/22 01:03:47 AM | Lr:0.0001 epoch: 240
04/22 01:03:48 AM | Epoch: [240][   0/1501]	Time  1.726 ( 1.726)	Data  1.521 ( 1.521)	Loss -1.7811 (-1.7811)
04/22 01:10:49 AM | Lr:0.0001 epoch: 241
04/22 01:10:51 AM | Epoch: [241][   0/1501]	Time  1.699 ( 1.699)	Data  1.478 ( 1.478)	Loss -1.8311 (-1.8311)
04/22 01:17:51 AM | Lr:0.0001 epoch: 242
04/22 01:17:53 AM | Epoch: [242][   0/1501]	Time  1.616 ( 1.616)	Data  1.412 ( 1.412)	Loss -1.8635 (-1.8635)
04/22 01:24:53 AM | Lr:0.0001 epoch: 243
04/22 01:24:55 AM | Epoch: [243][   0/1501]	Time  1.733 ( 1.733)	Data  1.514 ( 1.514)	Loss -1.8600 (-1.8600)
04/22 01:31:56 AM | Lr:0.0001 epoch: 244
04/22 01:31:57 AM | Epoch: [244][   0/1501]	Time  1.772 ( 1.772)	Data  1.552 ( 1.552)	Loss -1.8504 (-1.8504)
04/22 01:38:58 AM | Lr:0.0001 epoch: 245
04/22 01:39:00 AM | Epoch: [245][   0/1501]	Time  1.749 ( 1.749)	Data  1.542 ( 1.542)	Loss -1.8918 (-1.8918)
04/22 01:46:01 AM | Lr:0.0001 epoch: 246
04/22 01:46:03 AM | Epoch: [246][   0/1501]	Time  1.748 ( 1.748)	Data  1.531 ( 1.531)	Loss -1.8571 (-1.8571)
04/22 01:53:03 AM | Lr:0.0001 epoch: 247
04/22 01:53:05 AM | Epoch: [247][   0/1501]	Time  1.713 ( 1.713)	Data  1.510 ( 1.510)	Loss -1.7691 (-1.7691)
04/22 02:00:06 AM | Lr:0.0001 epoch: 248
04/22 02:00:07 AM | Epoch: [248][   0/1501]	Time  1.681 ( 1.681)	Data  1.462 ( 1.462)	Loss -1.8815 (-1.8815)
04/22 02:07:08 AM | Lr:0.0001 epoch: 249
04/22 02:07:10 AM | Epoch: [249][   0/1501]	Time  1.734 ( 1.734)	Data  1.528 ( 1.528)	Loss -1.8603 (-1.8603)
04/22 02:14:11 AM | Feature maps Extraction:
04/22 06:04:45 PM | Feature maps Extraction:
04/22 06:21:15 PM | Feature maps Extraction:
04/22 06:28:51 PM | Feature maps Extraction:
04/22 06:45:28 PM | Feature maps Extraction:
04/23 09:05:30 AM | Feature maps Extraction:
04/23 09:18:17 AM | Feature maps Extraction:
04/23 09:26:46 AM | Feature maps Extraction:
